,city_id,name
198,d77945fd-d554-40ee-a9fc-2db527a5effd,Eunápolis
199,21c92de2-65a7-49ec-a6c1-0073731bfecd,San Pedro De Jujuy
200,aaea9aa9-0b96-4d03-9599-f965902315e7,Campina Grande
201,5790036c-b382-4634-afc3-bf0e661cec6b,Trujillo
202,2c9a5e7a-2a78-4b34-842c-5e457d904add,Peabiru
203,a278bb9f-1df1-4509-935c-f5b37d12a582,Berazategui
204,5504acd2-0ef1-449a-8c9a-7476f018d892,Itabaiana
205,8e56ab42-92ea-4a47-a10e-7457474c9f59,Gandu
206,083dd98e-e668-425a-aa9b-d4ecc297ea11,Botucatu
207,899fdb9a-697f-4901-b091-e2657c2d4c49,Ibiajara -Rio Do Pires
208,ddb1e5a3-1b2e-4f6d-9b83-85fbe8fee7a8,Macarani
209,b3b28b79-30f1-49ea-8c9f-e3c972e9c12e,Areia
210,4fe5f98b-f57e-45fd-8070-a2828d550f63,Riachão Do Jacuípe
211,cc5f4800-8b09-4285-83b8-3fd68fe85af1,Santos
212,e48d4005-0a8f-43ea-8ef5-d052b6c9b5a1,Miguel Calmon
213,9a11ca21-779c-4e83-a60c-7a945e4a6d7c,Montreal
214,513d3d0e-20f0-4f40-be81-0656c61d990f,Riachão De Jacuipe
215,dc0cb8e8-a194-4bcf-83e2-1c8813ee14bd,Araraquara
216,a436e2d4-2bcf-4cb5-abb0-81d9b25c774c,Cabo Frio
217,0b44cc28-6c42-4ffd-adc2-555792eb8bcc,Medeiros Neto
218,140821f7-99e2-4695-a2af-2fd7d09a4543,Carlos Chagas
219,64e44938-7e1e-4b07-991b-d8ef39c0fc3c,Ubatã
220,bd6e3cce-87a0-48e9-9212-6c38f7d64042,Guarulhos
221,14c2b288-6dce-4002-80d5-4d9e3d525525,Campo Belo
222,90c6cdec-5ac9-4bad-a509-079477eabf6c,Conceição Da Barra
223,ef589d4b-9a2c-4cbe-b289-b00aea9b98cc,Ciudad De La Habana
224,1de2079e-d9c4-4c31-9149-8e6f02bd80b5,Jordânia
225,8718c154-497a-4c6d-838f-c82afef6573a,São Gabriel
226,b654f05d-b5f4-4640-b207-9d9fed4cb47a,Itagi
227,de86b125-e363-4ccb-b439-c5494b5565d8,Fortaleza
228,07c52496-bb35-459e-a012-bf4c217d5bb5,Brejões
229,a7ccd23b-436c-4694-9c32-182640dc99c7,Sento Sé
230,b3507d6f-f5c8-4e7b-869b-c5b6f83a9d91,Três De Maio
231,59f831bb-95ab-4df8-ac38-5c03a445f529,Seropédica
232,33ec0fce-57ec-443f-bc51-183ce0944f58,Marechal Cândido Rondon
233,04c5755c-98c2-4423-95cd-4f1ec7530bee,Torino
